"country","vaccine","vax_week_1","vax_week_2","vax_week_3","vax_week_4","vax_week_5","vax_week_6","vax_week_7","vax_week_8","vax_week_9","vax_week_10","vax_week_11","vax_week_12","vax_week_13","vax_week_14","vax_week_15","vax_week_16","vax_week_17","vax_week_18","vax_week_19","vax_week_20","vax_week_21","vax_week_22","vax_week_23","vax_week_24","vax_week_25","vax_week_26","vax_week_27","vax_week_28","vax_week_29","vax_week_30","vax_week_31","vax_week_32","vax_week_33","vax_week_34","vax_week_35","vax_week_36","vax_week_37","vax_week_38","vax_week_39","vax_week_40","vax_week_41","vax_week_42","vax_week_43","vax_week_44","vax_week_45","vax_week_46","vax_week_47","vax_week_48","vax_week_49","vax_week_50","vax_week_51","vax_week_52","vax_week_53","vax_week_54","vax_week_55","vax_week_56","vax_week_57","vax_week_58","vax_week_59","vax_week_60","vax_week_61","vax_week_62","vax_week_63","vax_week_64","vax_week_65","vax_week_66","vax_week_67","vax_week_68","vax_week_69","vax_week_70","vax_week_71","vax_week_72","vax_week_73","vax_week_74","vax_week_75","vax_week_76","vax_week_77","vax_week_78","vax_week_79","vax_week_80","vax_week_81","vax_week_82","vax_week_83","vax_week_84","vax_week_85","vax_week_86","vax_week_87","vax_week_88","vax_week_89","vax_week_90","vax_week_91","vax_week_92","vax_week_93","vax_week_94","vax_week_95","vax_week_96","vax_week_97","vax_week_98","vax_week_99","vax_week_100","vax_week_101","vax_week_102","vax_week_103","vax_week_104","vax_week_105","vax_week_106","vax_week_107","vax_week_108","vax_week_109","vax_week_110","vax_week_111","vax_week_112","vax_week_113","vax_week_114","vax_week_115","vax_week_116","vax_week_117","vax_week_118","vax_week_119","vax_week_120","vax_week_121","vax_week_122","vax_week_123","vax_week_124","vax_week_125","vax_week_126","vax_week_127","vax_week_128","vax_week_129","vax_week_130","vax_week_131","vax_week_132","vax_week_133","vax_week_134","vax_week_135","vax_week_136","vax_week_137","vax_week_138","vax_week_139","vax_week_140","vax_week_141","vax_week_142","vax_week_143","vax_week_144","vax_week_145","vax_week_146","vax_week_147","vax_week_148","vax_week_149","vax_week_150","vax_week_151","vax_week_152","vax_week_153","vax_week_154","vax_week_155","vax_week_156","vax_week_157","vax_week_158","vax_week_159","vax_week_160","vax_week_161","vax_week_162","vax_week_163","vax_week_164","vax_week_165","vax_week_166","vax_week_167","vax_week_168","vax_week_169","vax_week_170","vax_week_171","vax_week_172","vax_week_173","vax_week_174","vax_week_175","vax_week_176","vax_week_177","vax_week_178","vax_week_179","vax_week_180","vax_week_181","vax_week_182","vax_week_183","vax_week_184","vax_week_185","vax_week_186","vax_week_187","vax_week_188","vax_week_189","vax_week_190","vax_week_191","vax_week_192","vax_week_193","vax_week_194","vax_week_195","vax_week_196","vax_week_197","vax_week_198","vax_week_199","vax_week_200","vax_week_201","vax_week_202","vax_week_203","vax_week_204","vax_week_205","vax_week_206","vax_week_207","vax_week_208","vax_week_209","vax_week_210","vax_week_211","vax_week_212","vax_week_213","vax_week_214","vax_week_215","vax_week_216","vax_week_217","vax_week_218","vax_week_219","vax_week_220","vax_week_221","vax_week_222","vax_week_223","vax_week_224","vax_week_225","vax_week_226","vax_week_227","vax_week_228","vax_week_229","vax_week_230","vax_week_231","vax_week_232","vax_week_233","vax_week_234","vax_week_235","vax_week_236","vax_week_237","vax_week_238","vax_week_239","vax_week_240","vax_week_241","vax_week_242","vax_week_243","vax_week_244","vax_week_245","vax_week_246","vax_week_247","vax_week_248","vax_week_249","vax_week_250","vax_week_251","vax_week_252","vax_week_253","vax_week_254","vax_week_255","vax_week_256","vax_week_257","vax_week_258","vax_week_259","vax_week_260"
"Angola","MCV-D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.053153,0.053153,0.106306,0.106306,0.106306,0.159459,0.159459,0.159459,0.159459,0.214923,0.214923,0.268076,0.321229,0.374382,0.374382,0.427535,0.480688,0.533841,0.533841,0.695611,0.801917,1.229452,1.444375,1.765604,3.584361,5.243659,7.168722,10.057472,11.021159,12.088841,12.946222,13.801292,14.175674,14.284291,14.658673,15.245667,15.620049,15.728666,15.994431,15.994431,16.047584,16.103048,16.156201,16.209354,16.421966,16.47743,16.530583,16.636889,16.743195,16.904965,17.547423,17.921805,18.617416,19.419333,19.953174,20.168097,20.327556,20.489326,20.701938,20.755091,20.755091,20.863708,20.863708,21.023167,21.131784,21.23809,21.344396,21.397549,21.506166,21.506166,21.718778,21.718778,21.771931,21.933701,21.986854,21.986854,22.146313,22.199466,22.308083,22.414389,22.414389,22.414389,22.414389,22.414389,22.414389,22.414389,22.414389,22.467542,22.520695,22.520695,22.576159,22.576159,22.629312,22.629312,22.629312,22.735618,22.735618,22.735618,22.788771,22.788771,22.788771,22.788771,22.895077,22.950541,22.950541,22.950541,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.003694,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.056847,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11,23.11
"Angola","HepB-BD",19.004016,24.489495,25.303713,27.032877,28.048551,29.265681,30.994845,32.216172,33.53403,34.549704,35.46465,36.278868,36.786705,37.093086,37.193814,37.39527,37.500195,37.701651,37.802379,37.802379,37.903107,38.10876,38.10876,38.209488,38.310216,38.310216,38.310216,38.310216,38.415141,38.515869,38.515869,38.717325,38.717325,38.717325,38.717325,38.717325,38.818053,38.818053,38.818053,39.023706,39.225162,39.225162,39.225162,39.225162,39.225162,39.225162,39.430815,39.430815,39.531543,39.632271,39.837924,40.240836,40.446489,40.547217,40.647945,40.647945,40.647945,40.748673,40.748673,40.853598,40.954326,41.055054,41.055054,41.055054,41.055054,41.055054,41.155782,41.260707,41.260707,41.260707,41.260707,41.361435,41.361435,41.462163,41.462163,41.462163,41.462163,41.462163,41.462163,41.462163,41.562891,41.562891,41.562891,41.562891,41.562891,41.562891,41.562891,41.562891,41.562891,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.663619,41.768544,41.768544,41.768544,41.768544,41.768544,41.768544,41.768544,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.869272,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97,41.97
"Angola","HepB-D1",0.299061,0.559944,0.897183,1.380771,1.902537,2.538837,7.495614,14.959413,23.943969,34.385652,40.875912,44.871876,47.219823,49.459599,50.834007,51.915717,53.226495,54.270027,55.351737,55.682613,56.471625,57.101562,57.623328,57.922389,58.259628,58.444155,58.781394,59.042277,59.118633,59.379516,59.640399,59.678577,59.678577,59.716755,59.824926,60.047631,60.085809,60.308514,60.423048,60.569397,60.722109,60.760287,60.868458,60.906636,60.944814,61.02117,61.091163,61.243875,61.320231,61.390224,61.46658,61.542936,61.612929,61.651107,61.727463,61.880175,61.880175,61.91199,62.026524,62.211051,62.401941,62.586468,62.732817,62.809173,62.809173,62.885529,62.9937,62.9937,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.070056,63.070056,63.108234,63.108234,63.108234,63.108234,63.146412,63.146412,63.146412,63.146412,63.18459,63.18459,63.18459,63.18459,63.18459,63.18459,63.222768,63.254583,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.369117,63.407295,63.445473,63.483651,63.483651,63.483651,63.483651,63.483651,63.483651,63.515466,63.515466,63.515466,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
"Angola","HepB-D2",0.032872,0.032872,0.032872,0.032872,0.061048,0.09392,0.09392,0.154968,0.497776,0.779536,1.183392,1.685864,2.056848,2.27756,2.836384,7.358632,12.599368,18.398928,25.691816,29.063544,31.899928,33.675016,34.9852,36.140416,37.107792,38.291184,39.225688,40.193064,40.69084,41.06652,41.691088,42.001024,42.376704,42.564544,42.78056,42.935528,43.123368,43.278336,43.499048,43.654016,43.902904,44.029696,44.184664,44.245712,44.311456,44.311456,44.433552,44.466424,44.58852,44.621392,44.68244,44.715312,44.809232,44.837408,44.903152,44.9642,45.090992,45.15204,45.24596,45.307008,45.400928,45.461976,45.52772,45.588768,45.616944,45.710864,45.743736,45.837656,45.931576,46.119416,46.213336,46.241512,46.274384,46.335432,46.39648,46.462224,46.4904,46.4904,46.523272,46.523272,46.523272,46.523272,46.58432,46.58432,46.58432,46.58432,46.58432,46.58432,46.58432,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.650064,46.650064,46.650064,46.650064,46.650064,46.650064,46.650064,46.67824,46.67824,46.67824,46.67824,46.711112,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.77216,46.77216,46.77216,46.77216,46.77216,46.805032,46.833208,46.86608,46.86608,46.86608,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.927128,46.927128,46.927128,46.927128,46.927128,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96
"Angola","HepB-D3",0,0,0,0,0,0,0,0,0.028888,0.054165,0.054165,0.054165,0.191383,0.303324,0.465819,0.79442,1.068856,1.126632,1.343292,1.617728,2.004105,2.303818,2.495201,3.484615,6.915065,10.97744,15.8884,20.579089,22.882907,24.504246,26.150862,27.494154,28.209132,28.837446,29.469371,29.964078,30.401009,30.870439,31.19904,31.773189,32.213731,32.517055,32.762603,32.982874,33.145369,33.311475,33.340363,33.557023,33.668964,33.806182,33.831459,33.968677,34.05173,34.188948,34.297278,34.355054,34.380331,34.463384,34.463384,34.463384,34.546437,34.571714,34.571714,34.654767,34.708932,34.708932,34.791985,34.84615,34.875038,34.903926,34.903926,34.903926,34.958091,34.958091,35.012256,35.012256,35.149474,35.286692,35.340857,35.452798,35.506963,35.53224,35.669458,35.698346,35.727234,35.752511,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.835564,35.835564,35.835564,35.864452,35.864452,35.864452,35.864452,35.889729,35.918617,35.918617,35.918617,35.918617,35.918617,35.918617,35.943894,35.943894,35.972782,35.972782,35.972782,35.972782,35.972782,36.00167,36.026947,36.026947,36.026947,36.026947,36.026947,36.026947,36.055835,36.055835,36.055835,36.055835,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
"Angola","Hib-D1",0.299061,0.559944,0.897183,1.380771,1.902537,2.538837,7.495614,14.959413,23.943969,34.385652,40.875912,44.871876,47.219823,49.459599,50.834007,51.915717,53.226495,54.270027,55.351737,55.682613,56.471625,57.101562,57.623328,57.922389,58.259628,58.444155,58.781394,59.042277,59.118633,59.379516,59.640399,59.678577,59.678577,59.716755,59.824926,60.047631,60.085809,60.308514,60.423048,60.569397,60.722109,60.760287,60.868458,60.906636,60.944814,61.02117,61.091163,61.243875,61.320231,61.390224,61.46658,61.542936,61.612929,61.651107,61.727463,61.880175,61.880175,61.91199,62.026524,62.211051,62.401941,62.586468,62.732817,62.809173,62.809173,62.885529,62.9937,62.9937,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.031878,63.070056,63.070056,63.108234,63.108234,63.108234,63.108234,63.146412,63.146412,63.146412,63.146412,63.18459,63.18459,63.18459,63.18459,63.18459,63.18459,63.222768,63.254583,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.292761,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.330939,63.369117,63.407295,63.445473,63.483651,63.483651,63.483651,63.483651,63.483651,63.483651,63.515466,63.515466,63.515466,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63,63.63
"Angola","Hib-D2",0.032872,0.032872,0.032872,0.032872,0.061048,0.09392,0.09392,0.154968,0.497776,0.779536,1.183392,1.685864,2.056848,2.27756,2.836384,7.358632,12.599368,18.398928,25.691816,29.063544,31.899928,33.675016,34.9852,36.140416,37.107792,38.291184,39.225688,40.193064,40.69084,41.06652,41.691088,42.001024,42.376704,42.564544,42.78056,42.935528,43.123368,43.278336,43.499048,43.654016,43.902904,44.029696,44.184664,44.245712,44.311456,44.311456,44.433552,44.466424,44.58852,44.621392,44.68244,44.715312,44.809232,44.837408,44.903152,44.9642,45.090992,45.15204,45.24596,45.307008,45.400928,45.461976,45.52772,45.588768,45.616944,45.710864,45.743736,45.837656,45.931576,46.119416,46.213336,46.241512,46.274384,46.335432,46.39648,46.462224,46.4904,46.4904,46.523272,46.523272,46.523272,46.523272,46.58432,46.58432,46.58432,46.58432,46.58432,46.58432,46.58432,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.617192,46.650064,46.650064,46.650064,46.650064,46.650064,46.650064,46.650064,46.67824,46.67824,46.67824,46.67824,46.711112,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.743984,46.77216,46.77216,46.77216,46.77216,46.77216,46.805032,46.833208,46.86608,46.86608,46.86608,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.898952,46.927128,46.927128,46.927128,46.927128,46.927128,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96,46.96
"Angola","Hib-D3",0,0,0,0,0,0,0,0,0.028888,0.054165,0.054165,0.054165,0.191383,0.303324,0.465819,0.79442,1.068856,1.126632,1.343292,1.617728,2.004105,2.303818,2.495201,3.484615,6.915065,10.97744,15.8884,20.579089,22.882907,24.504246,26.150862,27.494154,28.209132,28.837446,29.469371,29.964078,30.401009,30.870439,31.19904,31.773189,32.213731,32.517055,32.762603,32.982874,33.145369,33.311475,33.340363,33.557023,33.668964,33.806182,33.831459,33.968677,34.05173,34.188948,34.297278,34.355054,34.380331,34.463384,34.463384,34.463384,34.546437,34.571714,34.571714,34.654767,34.708932,34.708932,34.791985,34.84615,34.875038,34.903926,34.903926,34.903926,34.958091,34.958091,35.012256,35.012256,35.149474,35.286692,35.340857,35.452798,35.506963,35.53224,35.669458,35.698346,35.727234,35.752511,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.806676,35.835564,35.835564,35.835564,35.864452,35.864452,35.864452,35.864452,35.889729,35.918617,35.918617,35.918617,35.918617,35.918617,35.918617,35.943894,35.943894,35.972782,35.972782,35.972782,35.972782,35.972782,36.00167,36.026947,36.026947,36.026947,36.026947,36.026947,36.026947,36.055835,36.055835,36.055835,36.055835,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.081112,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11,36.11
"Angola","PCV-D1",0.12324,0.251615,0.498095,0.83187,1.124565,1.5405,5.12473,10.963225,17.299815,25.00745,30.05002,32.7613,34.92827,36.761465,37.96819,38.846275,40.263535,41.22378,42.7232,43.015895,43.806685,44.30478,44.638555,44.89017,45.347185,45.8042,46.26635,46.559045,46.846605,47.05714,47.308755,47.390915,47.431995,47.555235,47.72469,47.93009,47.976305,48.304945,48.51548,48.59764,48.726015,48.808175,48.890335,48.931415,48.972495,49.10087,49.14195,49.26519,49.30627,49.434645,49.516805,49.598965,49.640045,49.640045,49.640045,49.681125,49.722205,49.76842,49.8095,49.93274,50.225435,50.348675,50.47705,50.51813,50.51813,50.68245,50.72353,50.72353,50.80569,50.851905,50.892985,50.892985,50.892985,50.892985,50.892985,50.892985,50.934065,50.934065,50.934065,50.934065,50.934065,50.934065,50.975145,50.975145,50.975145,50.975145,50.975145,50.975145,50.975145,50.975145,50.975145,50.975145,51.016225,51.016225,51.057305,51.057305,51.057305,51.057305,51.057305,51.057305,51.057305,51.057305,51.098385,51.098385,51.098385,51.098385,51.098385,51.098385,51.098385,51.098385,51.098385,51.139465,51.139465,51.18568,51.18568,51.18568,51.18568,51.18568,51.22676,51.22676,51.26784,51.26784,51.26784,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35,51.35
"Angola","PCV-D2",0,0,0,0,0.032814,0.032814,0.032814,0.134902,0.40106,0.503148,0.83858,1.141198,1.411002,1.578718,1.881336,5.002312,8.69571,12.892256,18.164372,20.847828,22.794792,24.17298,25.077188,26.152758,26.823622,27.899192,28.872674,29.576352,30.148774,30.684736,31.257158,31.523316,31.760306,32.128552,32.296268,32.463984,32.6317,32.934318,33.171308,33.50674,33.70727,33.874986,34.10833,34.210418,34.243232,34.276046,34.410948,34.447408,34.480222,34.480222,34.578664,34.578664,34.647938,34.713566,34.74638,34.78284,34.914096,34.98337,35.016184,35.081812,35.1839,35.1839,35.216714,35.285988,35.285988,35.351616,35.38443,35.486518,35.588606,35.687048,35.756322,35.756322,35.789136,35.854764,35.956852,35.989666,36.02248,36.02248,36.05894,36.05894,36.05894,36.05894,36.091754,36.091754,36.091754,36.091754,36.091754,36.091754,36.091754,36.124568,36.124568,36.124568,36.124568,36.124568,36.124568,36.124568,36.124568,36.157382,36.157382,36.157382,36.157382,36.157382,36.157382,36.157382,36.190196,36.190196,36.190196,36.190196,36.190196,36.226656,36.226656,36.226656,36.226656,36.226656,36.226656,36.226656,36.226656,36.226656,36.226656,36.25947,36.292284,36.292284,36.292284,36.292284,36.292284,36.325098,36.357912,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.394372,36.427186,36.427186,36.427186,36.427186,36.427186,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46,36.46
